name,address,area,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at,facebook_url,instagram_url,tiktok_url,google_review_count,doctor_count,staff_count,site_score,has_online_booking,comments,segment,segment_name,practice_type,review_recency,latest_review_age,review1_name,review1_rating,review1_text,review2_name,review2_rating,review2_text,review3_name,review3_rating,review3_text,review4_name,review4_rating,review4_text,review5_name,review5_rating,review5_text
Denton Family Practice Clinic,"
3315 Colorado Blvd #101, Denton, TX 76210, United States",North Denton,DFW,+1 940-383-8300,https://www.dentonfpc.com/,4.7,634,Medical clinic,Show open hours for the week,https://www.google.com/maps/place/Denton+Family+Practice+Clinic/data=!4m7!3m6!1s0x864dca0c6667b241:0xfff73bf0c4fabdfc!8m2!3d33.1808395!4d-97.0929794!16s%2Fg%2F1tfmcmzr!19sChIJQbJnZgzKTYYR_L36xPA79_8?authuser=0&hl=en&rclk=1,dentist Denton TX,2026-02-28T13:18:26.302853,https://www.facebook.com/tr,https://www.instagram.com/dentonfpc,,634,5,,10,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,60d ago,,,,,,,,,,,,,,,
Swisher Dental,"
3941 FM2181, Corinth, TX 76210, United States",North Denton,DFW,+1 940-341-2017,https://www.swisherdental.com/?utm_source=GMB&utm_medium=organic&utm_campaign=DevOptimization&utm_content=Website,4.7,255,Dentist,Show open hours for the week,https://www.google.com/maps/place/Swisher+Dental/data=!4m7!3m6!1s0x864c336b105950cb:0xa286a83995d99107!8m2!3d33.1304473!4d-97.0483551!16s%2Fg%2F1td05g6x!19sChIJy1BZEGszTIYRB5HZlTmohqI?authuser=0&hl=en&rclk=1,dentist Denton TX,2026-02-28T13:18:29.613966,,,,255,,,4,no,No social media; Thin content,1,Leaky Funnel,Unknown,Fresh,21d ago,,,,,,,,,,,,,,,
Dr. Amit Dhameja,"
3307 Unicorn Lake Blvd #191, Denton, TX 76210, United States",North Denton,DFW,+1 940-382-4000,https://www.dentonoralsurgery.com/meet-us/amit-dhameja-dds-md/,4.7,3,Oral surgeon,,https://www.google.com/maps/place/Dr.+Amit+Dhameja/data=!4m7!3m6!1s0x864dcb3380bfb31d:0xe1b3380083dc2af1!8m2!3d33.1746738!4d-97.0958269!16s%2Fg%2F11qgb6chp8!19sChIJHbO_gDPLTYYR8SrcgwA4s-E?authuser=0&hl=en&rclk=1,dentist Denton TX,2026-02-28T13:18:34.387025,https://www.facebook.com/DentonOralSurgery,https://www.instagram.com/dentonoralsurgery,,3,12,,9,no,Large team (12 doctors),2,"Warm Digital, No Proof",Group,Recent,7mo ago,,,,,,,,,,,,,,,
"Dr. Glenn Vo, DDS","
#206 721, I-35E, Denton, TX 76205, United States",North Denton,DFW,+1 940-380-1188,https://dentonsmilesdentistry.com/about-us/,5.0,,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Glenn+Vo,+DDS/data=!4m7!3m6!1s0x864dcb59fc2df125:0x2fe3aeb9e9346dc5!8m2!3d33.1943424!4d-97.1219985!16s%2Fg%2F11gtyvpg1v!19sChIJJfEt_FnLTYYRxW006bmu4y8?authuser=0&hl=en&rclk=1",dentist Denton TX,2026-02-28T13:18:37.966506,https://www.facebook.com/dentonsmiles,https://www.instagram.com/dentonsmilestx,,,10,,10,yes,Has online booking; Large team (10 doctors); Has online booking,2,"Warm Digital, No Proof",Group,No reviews,,,,,,,,,,,,,,,,
Smile Magic of Lewisville,"
2470 S Stemmons Fwy, Lewisville, TX 75067, United States",North Denton,DFW,+1 940-808-1893,https://mysmilemagic.com/locations/lewisville/?utm_campaign=gmb,4.6,1286,Dentist,Show open hours for the week,https://www.google.com/maps/place/Smile+Magic+of+Lewisville/data=!4m7!3m6!1s0x864c2e6fc116802f:0x3d4554df18f71b94!8m2!3d33.0042263!4d-96.963696!16s%2Fg%2F1tcv6qgq!19sChIJL4AWwW8uTIYRlBv3GN9URT0?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:19:55.641569,https://www.facebook.com/tr,,,1286,3,,9,no,Facebook only,1,Leaky Funnel,Group,Fresh,21d ago,,,,,,,,,,,,,,,
Prairie Creek Dental,"
457 W Main St, Lewisville, TX 75057, United States",North Denton,DFW,+1 972-471-9349,https://pcdentaltx.com/?utm_source=GMB&utm_medium=organic&utm_campaign=DevOptimization&utm_content=Website,4.9,523,Dentist,Show open hours for the week,https://www.google.com/maps/place/Prairie+Creek+Dental/data=!4m7!3m6!1s0x864c2e096e7fc191:0xc77a3903dca12c71!8m2!3d33.0465929!4d-97.0033156!16s%2Fg%2F1tjxg1lt!19sChIJkcF_bgkuTIYRcSyh3AM5esc?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:20:00.532772,,,,523,,,4,no,No social media; Thin content,1,Leaky Funnel,Unknown,Fresh,30d ago,,,,,,,,,,,,,,,
Arte Dental & Orthodontics Lewisville,"
1640 TX 121 BUS #130, Lewisville, TX 75067, United States",North Denton,DFW,+1 972-318-2649,https://artedental.com/locations/dentist-in-lewisville/?utm_source=GoogleOrganic&utm_medium=GMBwebsite&utm_campaign=GMBWebsiteLink,4.9,300,Dentist,Show open hours for the week,https://www.google.com/maps/place/Arte+Dental+%26+Orthodontics+Lewisville/data=!4m7!3m6!1s0x864c2e63b9f14417:0xe31692d6bca3c798!8m2!3d33.0216851!4d-96.9923892!16s%2Fg%2F11dybs5sdy!19sChIJF0TxuWMuTIYRmMejvNaSFuM?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:20:03.924226,,,,300,,,0,no,Website timeout,1a,Leaky Funnel - No Booking,Group,Fresh,30d ago,,,,,,,,,,,,,,,
Jefferson Dental & Orthodontics,"
701 S Stemmons Fwy, Lewisville, TX 75067, United States",North Denton,DFW,+1 972-853-5446,https://www.jeffersondentalclinics.com/clinics/lewisville-tx/?utm_source=organic&utm_medium=gmb,4.5,1059,Dentist,Show open hours for the week,https://www.google.com/maps/place/Jefferson+Dental+%26+Orthodontics/data=!4m7!3m6!1s0x864c2e75184a1c6f:0x177b2fc51e4089ba!8m2!3d33.0386224!4d-97.0035159!16s%2Fg%2F1td00x03!19sChIJbxxKGHUuTIYRuolAHsUvexc?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:20:13.243984,https://www.facebook.com/jeffersondental,https://www.instagram.com/jeffersondental,https://www.tiktok.com/@jefferson_dental,1059,,,9,no,,1,Leaky Funnel,Group,Fresh,14d ago,,,,,,,,,,,,,,,
Sunshine Smile Dental,"
101 E Southwest Pkwy Suite 103, Lewisville, TX 75067, United States",North Denton,DFW,+1 469-630-1369,http://mysunshinesmiledental.com/,4.9,76,Dentist,Closed · Opens 10 am,https://www.google.com/maps/place/Sunshine+Smile+Dental/data=!4m7!3m6!1s0x864c2e624656f1d5:0x3185739c231ab8d0!8m2!3d33.0200677!4d-96.9922589!16s%2Fg%2F11c75w0w89!19sChIJ1fFWRmIuTIYR0LgaI5xzhTE?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:20:23.188248,https://www.facebook.com/Sunshine-Smile-Dental-at-Lewisville-TX-243806886088707,,,76,7,,9,yes,Has online booking; Large team (7 doctors); Facebook only; No SSL; Has online booking,1,Leaky Funnel,Group,Fresh,30d ago,,,,,,,,,,,,,,,
Capehart Dental of Lewisville,"
850 Valley Ridge Blvd #112, Lewisville, TX 75077, United States",North Denton,DFW,+1 972-436-1325,https://www.capehartdentistry.com/,4.9,237,Dentist,Show open hours for the week,https://www.google.com/maps/place/Capehart+Dental+of+Lewisville/data=!4m7!3m6!1s0x864c2d67ce36bebf:0x46880cdb3fe1f6f4!8m2!3d33.0553291!4d-97.0142172!16s%2Fg%2F11lt3mg6pd!19sChIJv742zmctTIYR9PbhP9sMiEY?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:20:27.849960,https://www.facebook.com/tr,,,237,4,,9,yes,Has online booking; Facebook only,1,Leaky Funnel,Group,Fresh,14d ago,,,,,,,,,,,,,,,
Smiley Dental,"
930 W Main St, Lewisville, TX 75067, United States",North Denton,DFW,+1 469-702-2403,https://www.smileydental.net/location/lewisville/?utm_source=google&utm_medium=organic&utm_campaign=gmb_profile,4.5,229,Dentist,Show open hours for the week,https://www.google.com/maps/place/Smiley+Dental/data=!4m7!3m6!1s0x864c2de6606e3a61:0x3a83b004f59cecc1!8m2!3d33.0436372!4d-97.0148946!16s%2Fg%2F11g9dtyznn!19sChIJYTpuYOYtTIYRweyc9QSwgzo?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:20:32.821980,https://www.facebook.com/SmileyDentalGarlandRd,,,229,5,,10,yes,Has online booking; Facebook only; Has online booking,1,Leaky Funnel,Group,Fresh,60d ago,,,,,,,,,,,,,,,
Dental Defenders,"
701 S Stemmons Fwy suite 108, Lewisville, TX 75067, United States",North Denton,DFW,+1 972-848-8000,https://www.dentaldefenderslewisville.com/,4.9,114,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dental+Defenders/data=!4m7!3m6!1s0x864c2f2e97bfa783:0x83b41aef336925d6!8m2!3d33.0383652!4d-97.0045761!16s%2Fg%2F11y7h8y3wj!19sChIJg6e_ly4vTIYR1iVpM-8atIM?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:20:41.571880,https://facebook.com/DentalDefendersLewisville,,,114,,,10,yes,Has online booking; Facebook only; Has online booking,1,Leaky Funnel,Unknown,Fresh,90d ago,,,,,,,,,,,,,,,
Sehnert Precision Dentistry,"
501 W Main St, Lewisville, TX 75057, United States",North Denton,DFW,+1 972-420-0042,https://www.sehnertprecisiondentistry.com/,4.9,349,Dentist,Show open hours for the week,https://www.google.com/maps/place/Sehnert+Precision+Dentistry/data=!4m7!3m6!1s0x864c2e0999378d4f:0x1178a7a4cc88aaaf!8m2!3d33.0466547!4d-97.0044975!16s%2Fg%2F1td6gwzv!19sChIJT403mQkuTIYRr6qIzKSneBE?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:20:44.811497,https://www.facebook.com/sehnertprecisiondentistry,,,349,3,,8,no,Facebook only,1,Leaky Funnel,Group,Fresh,7d ago,,,,,,,,,,,,,,,
Nexus Dental of Lewisville,"
1168 W Main St E, Lewisville, TX 75067, United States",North Denton,DFW,+1 972-366-4452,https://www.nexusdentaloflewisville.com/,5.0,144,Dentist,Show open hours for the week,https://www.google.com/maps/place/Nexus+Dental+of+Lewisville/data=!4m7!3m6!1s0x864c2dc47f7d2ba5:0x8cbb67035a90761e!8m2!3d33.0414527!4d-97.023608!16s%2Fg%2F11s5zhj5bj!19sChIJpSt9f8QtTIYRHnaQWgNnu4w?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:20:49.181806,https://www.facebook.com/Nexus-Dental-of-Lewisville-109274481921952,,,144,12,,8,yes,Has online booking; Large team (12 doctors); Facebook only,1,Leaky Funnel,Group,Fresh,30d ago,,,,,,,,,,,,,,,
Divine Dental,"
966 N Garden Ridge Blvd #510, Lewisville, TX 75077, United States",North Denton,DFW,+1 469-240-5590,http://www.imdivinedental.com/,5.0,422,Dentist,Show open hours for the week,https://www.google.com/maps/place/Divine+Dental/data=!4m7!3m6!1s0x864c2d0c90bdd0cb:0x2567264e4ca7f36f!8m2!3d33.0552057!4d-97.0362127!16s%2Fg%2F11tjlh5n06!19sChIJy9C9kAwtTIYRb_OnTE4mZyU?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:20:57.706222,,,,422,,,3,no,No social media; No SSL; Thin content,1,Leaky Funnel,Unknown,Fresh,21d ago,,,,,,,,,,,,,,,
Castle Lake Dental,"
615 FM2281, 615 FM2281 Ste 600, Lewisville, TX 75056, United States",North Denton,DFW,+1 214-775-0859,https://www.castlelakedental.com/,4.9,381,Dentist,Show open hours for the week,https://www.google.com/maps/place/Castle+Lake+Dental/data=!4m7!3m6!1s0x864c253e2401d911:0x9a8bc525eec43f2e!8m2!3d33.0449616!4d-96.9180562!16s%2Fg%2F11hgfvx72n!19sChIJEdkBJD4lTIYRLj_E7iXFi5o?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:21:01.441674,https://www.facebook.com/castlelakedentaltx,https://www.instagram.com/castlelakedentaltx,,381,11,,9,yes,Has online booking; Large team (11 doctors),1,Leaky Funnel,Group,Fresh,30d ago,,,,,,,,,,,,,,,
"Monarch Dental & Orthodontics - Lewisville, TX","
1288 W Main St #123, Lewisville, TX 75067, United States",North Denton,DFW,+1 972-221-2220,https://www.monarchdental.com/dental-office/lewisville-dentist/30120/?utm_source=generic&utm_medium=profiles&utm_campaign=local_profiles,4.1,431,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Monarch+Dental+%26+Orthodontics+-+Lewisville,+TX/data=!4m7!3m6!1s0x864c2deb1a0f06d5:0xcf87e47f6f5d7b44!8m2!3d33.0413924!4d-97.0269282!16s%2Fg%2F1tmcmm_c!19sChIJ1QYPGustTIYRRHtdb3_kh88?authuser=0&hl=en&rclk=1",dentist Lewisville TX,2026-02-28T13:21:06.944807,https://www.facebook.com/MonarchDental,,,431,4,,10,yes,Has online booking; Facebook only; Has online booking,1,Leaky Funnel,Group,Fresh,21d ago,,,,,,,,,,,,,,,
Isla Dental,"
724 W Main St Suite 316, Lewisville, TX 75067, United States",North Denton,DFW,+1 945-250-0530,https://islafd.com/,4.9,189,Dentist,Show open hours for the week,https://www.google.com/maps/place/Isla+Dental/data=!4m7!3m6!1s0x864c2d12b3ad4827:0x70bab33ecba974f6!8m2!3d33.0444904!4d-97.0122267!16s%2Fg%2F11l6jlvv99!19sChIJJ0itsxItTIYR9nSpyz6zunA?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:21:11.447121,https://www.facebook.com/IslaDental,https://www.instagram.com/isladental,,189,3,,10,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,150d ago,,,,,,,,,,,,,,,
Dawson Family Dentistry,"
1278 Justin Rd #108, Lewisville, TX 75077, United States",North Denton,DFW,+1 972-317-1581,https://drdawson.com/,5.0,240,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/Dawson+Family+Dentistry/data=!4m7!3m6!1s0x864c320d125bab7d:0x3eb0f797abe93de6!8m2!3d33.0706065!4d-97.0264374!16s%2Fg%2F11df110h9y!19sChIJfatbEg0yTIYR5j3pq5f3sD4?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:21:24.034960,https://www.facebook.com/DawsonFamilyDentistry,,,240,2,,9,no,Facebook only,1,Leaky Funnel,Group,Fresh,150d ago,,,,,,,,,,,,,,,
Little Smiles Dentistry,"
967 N Garden Ridge Blvd a, Lewisville, TX 75077, United States",North Denton,DFW,+1 972-537-5730,http://www.littlesmileslewisville.com/,4.9,379,Dentist,Show open hours for the week,https://www.google.com/maps/place/Little+Smiles+Dentistry/data=!4m7!3m6!1s0x864c2d8eb65444c1:0x2a2de53f12725e8a!8m2!3d33.0557136!4d-97.0348747!16s%2Fg%2F11bvt6jw09!19sChIJwURUto4tTIYRil5yEj_lLSo?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:21:37.599199,http://www.facebook.com/2008/fbml,https://www.instagram.com/littlesmileslewisville,,379,14,,8,no,Large team (14 doctors); No SSL,1,Leaky Funnel,Group,Fresh,60d ago,,,,,,,,,,,,,,,
All About You Dental,"
1330 W Main St suite a, Lewisville, TX 75067, United States",North Denton,DFW,+1 972-436-1553,,4.5,19,Dentist,Show open hours for the week,https://www.google.com/maps/place/All+About+You+Dental/data=!4m7!3m6!1s0x864c2d94cf86ca7d:0x6cacfe0bd225e9e!8m2!3d33.040748!4d-97.0278788!16s%2Fg%2F1hg50knph!19sChIJfcqGz5QtTIYRnl4iveDPygY?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:21:43.321919,,,,19,,,0,,No website,4b,Invisible Good - High Reviews,Unknown,Fresh,30d ago,Rick Olmsted,5,"Dr. Hameeda Hirani is an outstanding General Dentist.  She and her very capable staff are attentive to every aspect of our family's Dental Care.  From cleanings, fillings, bridges, and crowns, she is the best all-around dentist we have ever dealt with.  We have been her patients for many years.  For",Rick Olmsted,5,"Dr. Hameeda Hirani is an outstanding General Dentist.  She and her very capable staff are attentive to every aspect of our family's Dental Care.  From cleanings, fillings, bridges, and crowns, she is the best all-around dentist we have ever dealt with.  We have been her patients for many years.  For",Grant Hobbs,5,"Dr. Hirani invites anyone into her office. Her and her team have always answered my dental emergency calls and bi yearly check ups. Just left there today, extra X-rays to see what’s going on up front, I ask ?s and they answer. I truly feel her attention to my mouth health is top notch, and feel bett",Grant Hobbs,5,"Dr. Hirani invites anyone into her office. Her and her team have always answered my dental emergency calls and bi yearly check ups. Just left there today, extra X-rays to see what’s going on up front, I ask ?s and they answer. I truly feel her attention to my mouth health is top notch, and feel bett",Manisha Lalani,5,"I have been getting my dental cleanings here for several years and I can say confidently I feel comfortable, well cared for and the dentist does a thorough job. I have had the hygienist do my cleaning a couple times too and it has equally been a great experience. I highly recommend this place."
Great Expressions Dental Centers - Colony,"
4920 State Hwy 121 #200, Lewisville, TX 75056, United States",North Denton,DFW,+1 972-360-9921,https://www.greatexpressions.com/dental-offices/dentist-in-lewisville-texas/,4.7,324,Dentist,Show open hours for the week,https://www.google.com/maps/place/Great+Expressions+Dental+Centers+-+Colony/data=!4m7!3m6!1s0x864c245f9d0880c5:0xe1b9ff4a3d101836!8m2!3d33.0679912!4d-96.8817219!16s%2Fg%2F1tf6mm17!19sChIJxYAInV8kTIYRNhgQPUr_ueE?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:21:54.638511,,,,324,,,5,no,No social media,1a,Leaky Funnel - No Booking,Group,Fresh,90d ago,,,,,,,,,,,,,,,
Hillcrest Dental at Castle Hills,"
1640 FM 544 #200, Lewisville, TX 75056, United States",North Denton,DFW,+1 972-332-4601,http://www.hillcrestdentaltx.com/,4.9,318,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Hillcrest+Dental+at+Castle+Hills/data=!4m7!3m6!1s0x864c255f91be3ee3:0x82d1a8699d31ee23!8m2!3d33.0457708!4d-96.9205236!16s%2Fg%2F11c2nq730r!19sChIJ4z6-kV8lTIYRI-4xnWmo0YI?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:21:58.878525,https://www.facebook.com/HillcrestDentalCastleHills,,,318,4,,9,yes,Has online booking; Facebook only; No SSL; Has online booking,1,Leaky Funnel,Group,No reviews,,,,,,,,,,,,,,,,
Ideal Dental Castle Hills,"
4940 State Hwy 121 Ste 115, Lewisville, TX 75056, United States",North Denton,DFW,+1 214-983-0413,https://www.myidealdental.com/castle-hills/?utm_source=organic&utm_medium=soci&utm_campaign=websiteurl,4.6,486,Dentist,Show open hours for the week,https://www.google.com/maps/place/Ideal+Dental+Castle+Hills/data=!4m7!3m6!1s0x864c252b5ea5f2ab:0x399d881fbf5de55f!8m2!3d33.0682159!4d-96.8810616!16s%2Fg%2F11csb0j8rx!19sChIJq_KlXislTIYRX-Vdvx-InTk?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:22:02.433501,https://facebook.com/DecaDentalGroup,https://instagram.com/decadentalgroup,,486,12,,9,no,Large team (12 doctors),1,Leaky Funnel,Group,Fresh,90d ago,,,,,,,,,,,,,,,
Excel Dentistry,"
951 W Main St Ste A, Lewisville, TX 75067, United States",North Denton,DFW,+1 972-434-4300,http://www.excel-dentistry.com/,4.8,21,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Excel+Dentistry/data=!4m7!3m6!1s0x864c2e03feb23b3b:0xc4b117366968c530!8m2!3d33.0441379!4d-97.0182883!16s%2Fg%2F1jgm5kqpx!19sChIJOzuy_gMuTIYRMMVoaTYXscQ?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:22:08.140855,,,,21,5,,4,no,No social media; No SSL; No mobile viewport,1a,Leaky Funnel - No Booking,Group,Aging,2yr 0mo ago,,,,,,,,,,,,,,,
Hillside Dental,"
2425 FM 544 Suite 330, Lewisville, TX 75056, United States",North Denton,DFW,+1 972-502-9271,https://hillsidedentaltx.com/,5.0,54,Dentist,Show open hours for the week,https://www.google.com/maps/place/Hillside+Dental/data=!4m7!3m6!1s0x864c2f5db8f07799:0x5a7eb277b44fd1b9!8m2!3d33.0468292!4d-96.9134903!16s%2Fg%2F11tmqhh7n9!19sChIJmXfwuF0vTIYRudFPtHeyflo?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:22:16.567357,https://www.facebook.com/people/Hillside-Dental/100086276524690,,,54,10,,10,yes,Has online booking; Large team (10 doctors); Facebook only; Has online booking,1,Leaky Funnel,Group,Fresh,30d ago,,,,,,,,,,,,,,,
"Monarch Dental & Orthodontics - The Colony, TX","
4770 State Hwy 121 Suite 100, Lewisville, TX 75056, United States",North Denton,DFW,+1 972-963-9900,https://www.monarchdental.com/dental-office/lewisville-dentist/30650/?utm_source=generic&utm_medium=profiles&utm_campaign=local_profiles,4.5,387,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Monarch+Dental+%26+Orthodontics+-+The+Colony,+TX/data=!4m7!3m6!1s0x864c252d82a13b21:0x3e4254492b2661c!8m2!3d33.0654923!4d-96.8861194!16s%2Fg%2F1tgwb9bh!19sChIJITuhgi0lTIYRHGaykkQl5AM?authuser=0&hl=en&rclk=1",dentist Lewisville TX,2026-02-28T13:22:21.627489,https://www.facebook.com/MonarchDental,,,387,1,,10,yes,Has online booking; Single practitioner; Facebook only; Has online booking,1,Leaky Funnel,Solo,Fresh,14d ago,,,,,,,,,,,,,,,
CareWay Dental,"
1800 Justin Rd, Lewisville, TX 75077, United States",North Denton,DFW,+1 214-750-8000,https://rymaps.org/business/careway-dental-uybfdc,4.5,117,Dentist,Show open hours for the week,https://www.google.com/maps/place/CareWay+Dental/data=!4m7!3m6!1s0x864c32635dc80fc7:0x3591634ed058caa8!8m2!3d33.0718622!4d-97.0448197!16s%2Fg%2F11c4y6vjjs!19sChIJxw_IXWMyTIYRqMpY0E5jkTU?authuser=0&hl=en&rclk=1,dentist Lewisville TX,2026-02-28T13:22:26.149947,,,,117,,,0,no,Website error: Page.goto: net::ERR_CONNECTION_RESET at https://ry,1b,Leaky Funnel - Aging Reviews,Unknown,Aging,2yr 0mo ago,,,,,,,,,,,,,,,
"Shane Ricci, DDS","
2702 Lake Vista Dr #1, Lewisville, TX 75067, United States",North Denton,DFW,+1 972-459-7070,https://www.dallasdentistryanddentalimplants.com/?utm_source=Google%20Business%20Profile&utm_medium=Search&utm_campaign=GMB%20Web%20Link,5.0,86,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Shane+Ricci,+DDS/data=!4m7!3m6!1s0x864c2ff0c293450b:0xf6adbfa100c72285!8m2!3d32.9966429!4d-96.9664321!16s%2Fg%2F11wnkqszgw!19sChIJC0WTwvAvTIYRhSLHAKG_rfY?authuser=0&hl=en&rclk=1",dentist Lewisville TX,2026-02-28T13:22:30.758716,https://www.facebook.com/tr,,,86,10,,10,yes,Has online booking; Large team (10 doctors); Facebook only; Has online booking,1,Leaky Funnel,Group,Fresh,90d ago,,,,,,,,,,,,,,,
