name,address,borough,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at
"Nicholas Rallis, DDS","
209-20 35th Ave, Bayside, NY 11361, United States",Queens,New York,+1 718-631-7800,https://www.centerforsmiles.com/,4.4,21,Dentist,Open · Closes 6 pm,"https://www.google.com/maps/place/Nicholas+Rallis,+DDS/data=!4m7!3m6!1s0x89c28b6ca689e1c5:0x66014533cac8a964!8m2!3d40.767687!4d-73.778397!16s%2Fg%2F11f61x0rlb!19sChIJxeGJpmyLwokRZKnIyjNFAWY?authuser=0&hl=en&rclk=1",dentist Bayside Whitestone Queens,2026-02-25T23:48:57.840972
"Albert Yoo, DDS","
214-11 35th Ave C8, Bayside, NY 11361, United States",Queens,New York,+1 347-235-0660,http://www.baysideperiodontics.com/,5.0,7,Dental implants periodontist,Closed · Opens 10 am Thu,"https://www.google.com/maps/place/Albert+Yoo,+DDS/data=!4m7!3m6!1s0x89c3a962c6aa0b3f:0x3ca34ecd39d6417d!8m2!3d40.7696789!4d-73.772159!16s%2Fg%2F1tdvw7gp!19sChIJPwuqxmKpw4kRfUHWOc1Oozw?authuser=0&hl=en&rclk=1",dentist Bayside Whitestone Queens,2026-02-25T23:49:02.227617
"Alan D. Gold, DDS: Unique Dental Care","
16-26 Bell Blvd, Flushing, NY 11360, United States",Queens,New York,+1 718-423-1210,http://www.cosmeticdentistbayside.com/,5.0,1,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Alan+D.+Gold,+DDS:+Unique+Dental+Care/data=!4m7!3m6!1s0x89c28a69e659fd91:0x443604db15fa9f74!8m2!3d40.784625!4d-73.7784439!16s%2Fg%2F1tj1nfv4!19sChIJkf1Z5mmKwokRdJ_6FdsENkQ?authuser=0&hl=en&rclk=1",dentist Bayside Whitestone Queens,2026-02-25T23:49:06.844563
Dr. Despina Pappas,"
215-41 23rd Rd, Bayside, NY 11360, United States",Queens,New York,+1 718-224-0443,http://www.pappaspediatricdental.com/,5.0,2,Pediatric dentist,,https://www.google.com/maps/place/Dr.+Despina+Pappas/data=!4m7!3m6!1s0x89c28a6af41aaaab:0xce72996f5fac8c50!8m2!3d40.7829536!4d-73.7739399!16s%2Fg%2F11p07b960y!19sChIJq6oa9GqKwokRUIysX2-Zcs4?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:49:10.857959
Michael Baron DDS,"
34-43 213th St, Bayside, NY 11361, United States",Queens,New York,+1 718-224-6655,http://www.michaelbarondds.com/,4.4,11,Dental implants periodontist,Show open hours for the week,https://www.google.com/maps/place/Michael+Baron+DDS/data=!4m7!3m6!1s0x89c28a7463152b67:0x937732cb65ada9f!8m2!3d40.7690434!4d-73.7745339!16s%2Fg%2F1tcxqlmc!19sChIJZysVY3SKwokRn9patixzNwk?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:49:15.902238
NorthShore Orthodontics/Invisalign Center,"
18-15 Francis Lewis Blvd, Whitestone, NY 11357, United States",Queens,New York,+1 718-746-8900,http://www.braceman.com/,4.9,502,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/NorthShore+Orthodontics%2FInvisalign+Center/data=!4m7!3m6!1s0x89c28a8efbb1f315:0xd84e0e073b93bb10!8m2!3d40.7817139!4d-73.803161!16s%2Fg%2F1tfrc2_f!19sChIJFfOx-46KwokRELuTOwcOTtg?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:49:20.417141
"Stuart E. Chassen, D.M.D.","
34-43 213th St, Flushing, NY 11361, United States",Queens,New York,+1 718-229-6600,http://www.weissandchassen.com/,4.4,18,Endodontist,Show open hours for the week,"https://www.google.com/maps/place/Stuart+E.+Chassen,+D.M.D./data=!4m7!3m6!1s0x89c28a7463152b67:0x563d62a92456e0ec!8m2!3d40.7690434!4d-73.7745339!16s%2Fg%2F1w6_prc0!19sChIJZysVY3SKwokR7OBWJKliPVY?authuser=0&hl=en&rclk=1",dentist Bayside Whitestone Queens,2026-02-25T23:49:26.527080
Wu Suet M DDS,"
38-08 Bell Blvd # 7, Bayside, NY 11361, United States",Queens,New York,+1 718-281-2808,http://www.drwudentist4kids.com/,3.8,18,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/Wu+Suet+M+DDS/data=!4m7!3m6!1s0x89c28a753dec078f:0x8f9825cbc324fab6!8m2!3d40.7662472!4d-73.7726968!16s%2Fg%2F1tdzbbk3!19sChIJjwfsPXWKwokRtvokw8slmI8?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:49:30.369934
"Scott Goldstein MS, DDS","
33-04 Bell Blvd, Bayside, NY 11361, United States",Queens,New York,+1 718-428-8900,https://www.nycoralsurgeon.com/,3.0,2,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Scott+Goldstein+MS,+DDS/data=!4m7!3m6!1s0x89c28a73ae966467:0x9706469dee502d5b!8m2!3d40.7718698!4d-73.7747442!16s%2Fg%2F1tlgywl5!19sChIJZ2SWrnOKwokRWy1Q7p1GBpc?authuser=0&hl=en&rclk=1",dentist Bayside Whitestone Queens,2026-02-25T23:49:33.599202
"Frank Pappas, DDS, FAGD","
33-03 Bell Blvd, Bayside, NY 11361, United States",Queens,New York,+1 718-224-4646,https://www.bellfamilydental.com/,3.0,2,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Frank+Pappas,+DDS,+FAGD/data=!4m7!3m6!1s0x89c28a73008b8761:0x80a2bd5abcce3b9d!8m2!3d40.7719446!4d-73.7741927!16s%2Fg%2F1trxfmgx!19sChIJYYeLAHOKwokRnTvOvFq9ooA?authuser=0&hl=en&rclk=1",dentist Bayside Whitestone Queens,2026-02-25T23:49:38.004188
Dr. Aditi Parikh,"
214-35 42nd Ave # 3, Bayside, NY 11361, United States",Queens,New York,+1 718-352-5582,,5.0,1,Dentist,,https://www.google.com/maps/place/Dr.+Aditi+Parikh/data=!4m7!3m6!1s0x89c261e03a03ade9:0xf5ff4374ed34b6c!8m2!3d40.7631121!4d-73.7691457!16s%2Fg%2F11tn6kz_9z!19sChIJ6a0DOuBhwokRbEvTTjf0Xw8?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:49:42.614169
"Sameet S. Sheth, DDS","
38-39 Bell Blvd Suite 250, Bayside, NY 11361, United States",Queens,New York,+1 718-428-7474,https://www.baysidedentalspa.com/,4.0,4,Prosthodontist,Show open hours for the week,"https://www.google.com/maps/place/Sameet+S.+Sheth,+DDS/data=!4m7!3m6!1s0x89c28a75360314f1:0x1b1b0d9f7ad319c9!8m2!3d40.7656464!4d-73.771727!16s%2Fg%2F11cn3w6c5v!19sChIJ8RQDNnWKwokRyRnTep8NGxs?authuser=0&hl=en&rclk=1",dentist Bayside Whitestone Queens,2026-02-25T23:49:47.353871
Northern Plaza Dental Care - Dr. Theo Davantzis,"
200-12 44th Ave, Bayside, NY 11361, United States",Queens,New York,+1 718-279-9700,http://www.nydentalcare.com/,5.0,1,Dentist,Show open hours for the week,https://www.google.com/maps/place/Northern+Plaza+Dental+Care+-+Dr.+Theo+Davantzis/data=!4m7!3m6!1s0x89c261daa2a11aa3:0xccfc03b349186b57!8m2!3d40.7573201!4d-73.782458!16s%2Fg%2F1v9gwd2x!19sChIJoxqhotphwokRV2sYSbMD_Mw?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:49:52.198491
Dwivedi Nira DDS,"
38-08 Bell Blvd, Bayside, NY 11361, United States",Queens,New York,+1 718-631-3300,https://www.lnboms.com/,4.6,21,Oral surgeon,,https://www.google.com/maps/place/Dwivedi+Nira+DDS/data=!4m7!3m6!1s0x89c28a753dec078f:0xac86eae86b7fc36d!8m2!3d40.766267!4d-73.7726529!16s%2Fg%2F1260lhxkr!19sChIJjwfsPXWKwokRbcN_a-jqhqw?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:49:55.531130
Alex Greenwald DDS,"
26-06 Bell Blvd, Bayside, NY 11360, United States",Queens,New York,+1 718-631-4800,http://alexgreenwalddds.com/,5.0,2,Dentist,Show open hours for the week,https://www.google.com/maps/place/Alex+Greenwald+DDS/data=!4m7!3m6!1s0x89c28a6c3fa43815:0x9b4aa266f48aec7a!8m2!3d40.7783261!4d-73.77607!16s%2Fg%2F1tfn3nvt!19sChIJFTikP2yKwokReuyK9GaiSps?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:50:00.401071
The Smilist Dental Flushing - Dr. Loretta Pouso,"
153-01 10th Ave, Whitestone, NY 11357, United States",Queens,New York,+1 718-886-2986,https://thesmilist.com/dentist-locations/nyc/flushing-pouso-dentist/,5.0,22,Dentist,Show open hours for the week,https://www.google.com/maps/place/The+Smilist+Dental+Flushing+-+Dr.+Loretta+Pouso/data=!4m7!3m6!1s0x89c2974481a3808f:0xcae9319ac6d1ba6d!8m2!3d40.7939996!4d-73.807989!16s%2Fg%2F1tj92gsn!19sChIJj4CjgUSXwokRbbrRxpox6co?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:50:04.928157
All Smiles Dental,"
193-16 Northern Blvd # D, Flushing, NY 11358, United States",Queens,New York,+1 347-438-1000,http://www.allsmilesdentalny.com/,4.6,42,Dentist,Show open hours for the week,https://www.google.com/maps/place/All+Smiles+Dental/data=!4m7!3m6!1s0x89c261d1ee19b38f:0x7c5cf8f29e91812e!8m2!3d40.7576383!4d-73.7878109!16s%2Fg%2F1vgw9k2c!19sChIJj7MZ7tFhwokRLoGRnvL4XHw?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:50:08.833586
Bayside Dental Arts,"
213-07 Northern Blvd, Bayside, NY 11361, United States",Queens,New York,,https://www.baysidedentalartsny.com/,4.0,1,,,https://www.google.com/maps/place/Bayside+Dental+Arts/data=!4m7!3m6!1s0x89c261007ecf9ae1:0x5a0be6f7ed07a0c0!8m2!3d40.760406!4d-73.770112!16s%2Fg%2F11mcg8wgtr!19sChIJ4ZrPfgBhwokRwKAH7ffmC1o?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:50:12.694783
Fresh Meadows Dental Care - Dr. Farid Hakimzadeh,"
58-47 Francis Lewis Blvd #100, Oakland Gardens, NY 11364, United States",Queens,New York,+1 718-224-7272,https://www.freshmeadowsdental.com/,3.9,45,Dentist,Show open hours for the week,https://www.google.com/maps/place/Fresh+Meadows+Dental+Care+-+Dr.+Farid+Hakimzadeh/data=!4m7!3m6!1s0x89c261bf40bebcb5:0x70fe10db5e505833!8m2!3d40.7442579!4d-73.7757844!16s%2Fg%2F1tpf8155!19sChIJtby-QL9hwokRM1hQXtsQ_nA?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:50:16.186147
Boulevard Plaza Dental,"
42-21 Francis Lewis Blvd # M100, Bayside, NY 11361, United States",Queens,New York,+1 718-279-8202,https://www.blvdplazadental.com/,2.7,7,Dentist,Show open hours for the week,https://www.google.com/maps/place/Boulevard+Plaza+Dental/data=!4m7!3m6!1s0x89c261bf57e2fe8f:0xdbfa28a559b027f5!8m2!3d40.7588319!4d-73.7835607!16s%2Fg%2F11j38mpnzg!19sChIJj_7iV79hwokR9SewWaUo-ts?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:50:20.734778
Dr. Jae Jahng DDS,"
208-01 Northern Blvd #403, Bayside, NY 11361, United States",Queens,New York,+1 718-229-3960,,5.0,2,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dr.+Jae+Jahng+DDS/data=!4m7!3m6!1s0x89c261a3d74b9257:0x9c211ed1cfa3d689!8m2!3d40.7590306!4d-73.7754193!16s%2Fg%2F11vzlh5lrt!19sChIJV5JL16NhwokRidajz9EeIZw?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:50:25.090801
Zeppieri Irene DDS,"
23-91 Bell Blvd, Bayside, NY 11360, United States",Queens,New York,+1 718-279-0900,,5.0,,Dentist,,https://www.google.com/maps/place/Zeppieri+Irene+DDS/data=!4m7!3m6!1s0x89c28a6b8a72f805:0xf083249bec3e8da1!8m2!3d40.7798144!4d-73.7751305!16s%2Fg%2F1tfs1_f4!19sChIJBfhyimuKwokRoY0-7Jskg_A?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:50:29.701324
Chase Dental Sleepcare,"
61-54 Springfield Blvd, Oakland Gardens, NY 11364, United States",Queens,New York,+1 516-506-0000,https://www.chasedentalsleepcare.com/,4.9,52,Dentist,Show open hours for the week,https://www.google.com/maps/place/Chase+Dental+Sleepcare/data=!4m7!3m6!1s0x89c26175dd747ab1:0x6a02ef3918955377!8m2!3d40.7475749!4d-73.7562666!16s%2Fg%2F11h7df8x1g!19sChIJsXp03XVhwokRd1OVGDnvAmo?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:50:33.232396
"Joel E. Kronberg DDS, P.C.","
214-04 46th Rd, Bayside, NY 11361, United States",Queens,New York,+1 718-423-8400,http://www.94b798e7691b4632841cbfbe00af4a3e.sites.yp.com/,5.0,2,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Joel+E.+Kronberg+DDS,+P.C./data=!4m7!3m6!1s0x89c261e6e88d8381:0xc4fb84bf1a20678!8m2!3d40.757438!4d-73.767563!16s%2Fg%2F1th5_qr9!19sChIJgYON6OZhwokReAai8Uu4Tww?authuser=0&hl=en&rclk=1",dentist Bayside Whitestone Queens,2026-02-25T23:50:37.105631
Pleasant Dental Pllc,"
194-02 Northern Blvd # Ll1, Flushing, NY 11358, United States",Queens,New York,+1 347-368-4237,http://www.pleasantdentalpllc.com/,4.0,64,Dentist,Show open hours for the week,https://www.google.com/maps/place/Pleasant+Dental+Pllc/data=!4m7!3m6!1s0x89c261d1c1bea619:0x62e9392a056dcae6!8m2!3d40.757726!4d-73.7873441!16s%2Fg%2F1tcyybr1!19sChIJGaa-wdFhwokR5sptBSo56WI?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:50:41.664531
Vanita Dentist,"
54 45th Dr, Flushing, NY 11361, United States",Queens,New York,+1 718-428-3300,,3.7,,Medical clinic,,https://www.google.com/maps/place/Vanita+Dentist/data=!4m7!3m6!1s0x89c261e73026548b:0x9cc1d31d11dfa451!8m2!3d40.758578!4d-73.769126!16s%2Fg%2F11b6s2gcyk!19sChIJi1QmMOdhwokRUaTfER3TwZw?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:50:46.605829
"Dr. Kyung I. Kim, DDS","
214-20 45th Rd, Bayside, NY 11361, United States",Queens,New York,+1 718-229-6202,,3.7,3,Dentist,,"https://www.google.com/maps/place/Dr.+Kyung+I.+Kim,+DDS/data=!4m7!3m6!1s0x89c261e12858d7e3:0x20f01721ddade3d6!8m2!3d40.7595164!4d-73.7682175!16s%2Fg%2F1tf87_w3!19sChIJ49dYKOFhwokR1uOt3SEX8CA?authuser=0&hl=en&rclk=1",dentist Bayside Whitestone Queens,2026-02-25T23:50:51.518500
Stella Carollo,"
58-47 Francis Lewis Blvd #12, Bayside, NY 11364, United States",Queens,New York,+1 718-224-4000,https://www.baysidenyendodontics.com/,4.5,8,Endodontist,,https://www.google.com/maps/place/Stella+Carollo/data=!4m7!3m6!1s0x89c261bf69eca867:0x1d669eefe8b3b0fa!8m2!3d40.744347!4d-73.775643!16s%2Fg%2F11pkfs6_d8!19sChIJZ6jsab9hwokR-rCz6O-eZh0?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:50:55.922060
Visident Dental Services,"
214-41 42nd Ave Suite 2C, Bayside, NY 11361, United States",Queens,New York,+1 718-423-8797,https://www.visident.com/,4.9,,Dentist,Show open hours for the week,https://www.google.com/maps/place/Visident+Dental+Services/data=!4m7!3m6!1s0x89c261e0370269e1:0x352eb73cf6fb8a29!8m2!3d40.7602148!4d-73.7727746!16s%2Fg%2F1tfrn7yb!19sChIJ4WkCN-BhwokRKYr79jy3LjU?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:50:59.504818
Avenue Orthodontics,"
150-33 14th Ave #100, Whitestone, NY 11357, United States",Queens,New York,+1 718-767-8400,https://www.avenueorthodontics.com/,5.0,201,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Avenue+Orthodontics/data=!4m7!3m6!1s0x89c28a94a7d0c8e3:0x328514144667e1e8!8m2!3d40.7894281!4d-73.8126519!16s%2Fg%2F11b5wmk870!19sChIJ48jQp5SKwokR6OFnRhQUhTI?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:51:05.060844
Dr. Marielena Diakogiannis,"
160-32 20th Ave, Whitestone, NY 11357, United States",Queens,New York,+1 718-423-4500,http://whitestoneperiodontics.com/,4.7,18,Dental implants periodontist,Show open hours for the week,https://www.google.com/maps/place/Dr.+Marielena+Diakogiannis/data=!4m7!3m6!1s0x89c28a8f3b8cb9b7:0xde361fc66aea2f10!8m2!3d40.7802151!4d-73.8017685!16s%2Fg%2F1td1qtjt!19sChIJt7mMO4-KwokREC_qasYfNt4?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:51:12.120052
"Chris Chrondrogiannis, DDS","
209-20 35th Ave, Bayside, NY 11361, United States",Queens,New York,+1 718-631-7800,https://www.centerforsmiles.com/,5.0,1,Dental implants periodontist,Show open hours for the week,"https://www.google.com/maps/place/Chris+Chrondrogiannis,+DDS/data=!4m7!3m6!1s0x89c258fb82559e67:0x5fa1a032b7810c77!8m2!3d40.767687!4d-73.778397!16s%2Fg%2F1tm8lhmg!19sChIJZ55VgvtYwokRdwyBtzKgoV8?authuser=0&hl=en&rclk=1",dentist Bayside Whitestone Queens,2026-02-25T23:51:15.924858
Barsoum Dental Clinic,"
201-24 43rd Ave, Flushing, NY 11361, United States",Queens,New York,+1 646-777-2601,https://www.nyc.barsoum.com/location-queens,5.0,3,Dentist,Show open hours for the week,https://www.google.com/maps/place/Barsoum+Dental+Clinic/data=!4m7!3m6!1s0x89c261324ce15acd:0x9ece69b2e20ed1df!8m2!3d40.7581895!4d-73.7815757!16s%2Fg%2F11ldp81x1t!19sChIJzVrhTDJhwokR39EO4rJpzp4?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:51:19.695141
"Alicja E McCrudden, DDS","
214-11 35th Ave C8, Bayside, NY 11361, United States",Queens,New York,+1 347-235-0660,https://www.baysideperiodontics.com/alicja-mccrudden-dds/,4.0,4,Dental implants periodontist,Show open hours for the week,"https://www.google.com/maps/place/Alicja+E+McCrudden,+DDS/data=!4m7!3m6!1s0x89c261fd4ddc7907:0xe6f603c492cf6a59!8m2!3d40.7696789!4d-73.772159!16s%2Fg%2F1260mqzkm!19sChIJB3ncTf1hwokRWWrPksQD9uY?authuser=0&hl=en&rclk=1",dentist Bayside Whitestone Queens,2026-02-25T23:51:24.070521
H.K. DENTAL,"
192-05 47th Ave, Flushing, NY 11358, United States",Queens,New York,+1 718-961-9100,,4.3,51,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/H.K.+DENTAL/data=!4m7!3m6!1s0x89c261ceac8e3fcb:0x2b8f0e4dfdd18a3f!8m2!3d40.7521605!4d-73.7884359!16s%2Fg%2F1tc_0fjb!19sChIJyz-OrM5hwokRP4rR_U0Ojys?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:51:32.854910
"Dean H Cherpelis, DDS, FAGD","
33-03 Bell Blvd, Bayside, NY 11361, United States",Queens,New York,+1 718-224-4646,https://www.bellfamilydental.com/,3.7,3,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dean+H+Cherpelis,+DDS,+FAGD/data=!4m7!3m6!1s0x89c28a7300944ccf:0x95713e327479e86c!8m2!3d40.7719639!4d-73.7741885!16s%2Fg%2F1tcvk0gd!19sChIJz0yUAHOKwokRbOh5dDI-cZU?authuser=0&hl=en&rclk=1",dentist Bayside Whitestone Queens,2026-02-25T23:51:36.800611
Weiss & Chassen,"
34-43 213th St, Flushing, NY 11361, United States",Queens,New York,+1 718-229-6600,http://www.weissandchassen.com/,3.0,4,Endodontist,Show open hours for the week,https://www.google.com/maps/place/Weiss+%26+Chassen/data=!4m7!3m6!1s0x89c28a7463152b67:0xfa9ffdeb840248a7!8m2!3d40.7690434!4d-73.7745339!16s%2Fg%2F1thvz60t!19sChIJZysVY3SKwokRp0gChOv9n_o?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:51:41.898840
Lader Errol DDS,"
40-21 Bell Blvd # 2, Flushing, NY 11361, United States",Queens,New York,+1 718-352-5582,,5.0,3,Dentist,,https://www.google.com/maps/place/Lader+Errol+DDS/data=!4m7!3m6!1s0x89c261e005e99e07:0x6ea347787c58df27!8m2!3d40.7637326!4d-73.7708185!16s%2Fg%2F1hc2jh6k2!19sChIJB57pBeBhwokRJ99YfHhHo24?authuser=0&hl=en&rclk=1,dentist Bayside Whitestone Queens,2026-02-25T23:51:47.156662
"Advanced Dentistry of New York: Frantz Backer, DDS","
37-21 75th St 1st Floor, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-476-3800,https://advanceddentistryofny.com/,4.8,368,Dental clinic,Show open hours for the week,"https://www.google.com/maps/place/Advanced+Dentistry+of+New+York:+Frantz+Backer,+DDS/data=!4m7!3m6!1s0x89c25f071359b241:0xe45dfca0f8916fc1!8m2!3d40.748416!4d-73.890474!16s%2Fg%2F1vkxn5np!19sChIJQbJZEwdfwokRwW-R-KD8XeQ?authuser=0&hl=en&rclk=1",dentist Jackson Heights Elmhurst Queens,2026-02-25T23:52:57.449777
Alliance Dental Center,"
84-11 Northern Blvd, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-424-7100,https://www.alliancedentalny.com/,4.7,425,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Alliance+Dental+Center/data=!4m7!3m6!1s0x89c25fa3fdf62621:0xb07f3b6cced5fdfe!8m2!3d40.7560176!4d-73.8830979!16s%2Fg%2F1tdm97gx!19sChIJISb2_aNfwokR_v3Vzmw7f7A?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-25T23:53:01.550997
JH Dental Care - JH Family Dental,"
35-60 74th St. Suite #103, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-898-0300,https://www.jacksonheightsdentist.com/,4.9,113,Dentist,Show open hours for the week,https://www.google.com/maps/place/JH+Dental+Care+-+JH+Family+Dental/data=!4m7!3m6!1s0x89c25f06fd7a3eed:0xa780558a71c1e0d2!8m2!3d40.7491183!4d-73.8920227!16s%2Fg%2F1tfmp9k2!19sChIJ7T56_QZfwokR0uDBcYpVgKc?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-25T23:53:06.054316
Jackson Heights Dental,"
79-20 37th Ave, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-458-0229,http://jacksonheightsdental.com/,4.3,57,Dentist,Show open hours for the week,https://www.google.com/maps/place/Jackson+Heights+Dental/data=!4m7!3m6!1s0x89c25fa850846a93:0x1b944357cc609f75!8m2!3d40.749355!4d-73.886454!16s%2Fg%2F11qn_k2v1l!19sChIJk2qEUKhfwokRdZ9gzFdDlBs?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-25T23:53:13.003755
Green Garden Dental,"
88-09 Northern Blvd, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-429-7744,https://greengardendental.com/,4.9,64,Dentist,Show open hours for the week,https://www.google.com/maps/place/Green+Garden+Dental/data=!4m7!3m6!1s0x89c25fa372ee22b7:0xf1c7d294dc25533!8m2!3d40.7564125!4d-73.8795992!16s%2Fg%2F1vd9608b!19sChIJtyLucqNfwokRM1XCTSl9HA8?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-25T23:53:18.783672
"Nunez Dental Services, P.C.","
82-11 37th Ave Suite 704, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-565-6740,http://nunezdental.com/,4.8,2391,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Nunez+Dental+Services,+P.C./data=!4m7!3m6!1s0x89c25fa8b0f6aa1d:0x2d56189850f641d2!8m2!3d40.7500058!4d-73.8838809!16s%2Fg%2F1tf3cg9j!19sChIJHar2sKhfwokR0kH2UJgYVi0?authuser=0&hl=en&rclk=1",dentist Jackson Heights Elmhurst Queens,2026-02-25T23:53:26.133620
ESSENCE SMILES Sulochana Gurung DDS,"
87-10 Northern Blvd Suite 204, Jackson Heights, NY 11372, United States",Queens,New York,+1 917-285-2644,https://www.essencesmiles.com/,4.9,264,Dentist,Show open hours for the week,https://www.google.com/maps/place/ESSENCE+SMILES+Sulochana+Gurung+DDS/data=!4m7!3m6!1s0x89c25f06b42f6b47:0x8e5fe471896d80b4!8m2!3d40.7558811!4d-73.8798916!16s%2Fg%2F11lqg5jsh3!19sChIJR2svtAZfwokRtIBtiXHkX44?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-25T23:53:30.034695
Roosevelt Dental Care II,"
95-53 Roosevelt Ave, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-334-0431,http://www.rooseveltdentalcare.com/locations/roosevelt-dental-care-ii/,4.9,401,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Roosevelt+Dental+Care+II/data=!4m7!3m6!1s0x89c25fb9e6e4ff69:0xdc24cb6a4bedc1f1!8m2!3d40.7492616!4d-73.8699656!16s%2Fg%2F1tfbjn87!19sChIJaf_k5rlfwokR8cHtS2rLJNw?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-25T23:53:36.961502
"Professional Dental Care, P.C.","
86-18A 37th Ave, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-898-8080,https://www.queensprodentalcare.com/,4.3,614,Dental clinic,Show open hours for the week,"https://www.google.com/maps/place/Professional+Dental+Care,+P.C./data=!4m7!3m6!1s0x89c25faf80ec4ec3:0xfabd9bd72235929b!8m2!3d40.751289!4d-73.8808093!16s%2Fg%2F1tdy0t90!19sChIJw07sgK9fwokRm5I1Itebvfo?authuser=0&hl=en&rclk=1",dentist Jackson Heights Elmhurst Queens,2026-02-25T23:53:43.659234
