clinic_name,reviewer_name,stars,review_text,review_date,google_maps_url
"מרפאת שיניים ד""ר שיפר - מרכז השתלות שיניים, ציפויי חרסינה ואסתטיקה",מיה אליה,5,המרפאה הכי טובה שהייתי בה.עבודה של מומחים.ציוד מאוד מאוד משוכלל.יחס אישי ! לא ממהרים להוציא שיניים להפך מנסים להציל אותם.שזה מאוד חשוב כי שתלים הם פתרון סופי.וגם את זה עברתי פה.למרות 0 הסיכויים שלי שזה יצליח.אז זה הצליח ב50 אחוז.ואני אהיה עם כתרים מקסימים ואחייך לעולם. והביטחון העצמי יחזור.. כי שיניים זה דימוי עצמי. ומומלץ בחום .וגם השירות של המזכירות..חמודות ונעימות.באמת כאחת שעברה מיליון טיפולי שיניים.שמחה שהגעתי לפה!!!,לפני 2 שנים,"https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%22%D7%A8+%D7%A9%D7%99%D7%A4%D7%A8+-+%D7%9E%D7%A8%D7%9B%D7%96+%D7%94%D7%A9%D7%AA%D7%9C%D7%95%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D,+%D7%A6%D7%99%D7%A4%D7%95%D7%99%D7%99+%D7%97%D7%A8%D7%A1%D7%99%D7%A0%D7%94+%D7%95%D7%90%D7%A1%D7%AA%D7%98%D7%99%D7%A7%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d4bbe027d8387:0xa7dde8d054dcdd8a!8m2!3d32.0862596!4d34.828153!16s%2Fg%2F11f6g3v0_l!19sChIJh4N9Ar5LHRURit3cVNDo3ac?authuser=0&hl=iw&rclk=1"
"מרפאת שיניים ד""ר שיפר - מרכז השתלות שיניים, ציפויי חרסינה ואסתטיקה",נתנאל אריה,5,הטיפול היה מושלם טיפול שורש ללא כאבים המחיר היה זול בחצי מחיר ממכבי שלי …,לפני 3 שנים,"https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%22%D7%A8+%D7%A9%D7%99%D7%A4%D7%A8+-+%D7%9E%D7%A8%D7%9B%D7%96+%D7%94%D7%A9%D7%AA%D7%9C%D7%95%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D,+%D7%A6%D7%99%D7%A4%D7%95%D7%99%D7%99+%D7%97%D7%A8%D7%A1%D7%99%D7%A0%D7%94+%D7%95%D7%90%D7%A1%D7%AA%D7%98%D7%99%D7%A7%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d4bbe027d8387:0xa7dde8d054dcdd8a!8m2!3d32.0862596!4d34.828153!16s%2Fg%2F11f6g3v0_l!19sChIJh4N9Ar5LHRURit3cVNDo3ac?authuser=0&hl=iw&rclk=1"
"רשת מרפאות שיניים ד""ר עמוס בוחניק",איריס חניה,5,"כשמגיעים למרפאה ,למרבה הפלא,רמת המתח יורדת -המקום והצוות משרים שלווה ורוגע, דבר חשוב מאוד במרפאת שיניים!! רופאים מקצועיים ומזכירות  מקצועיות שמשתדלות תמיד לעזור ולהאיר פנים וגם המנהלת רחל מאוד מעורה,בקיצור ממליצה בחום!!",לפני 5 חודשים,https://www.google.com/maps/place/%D7%A8%D7%A9%D7%AA+%D7%9E%D7%A8%D7%A4%D7%90%D7%95%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%22%D7%A8+%D7%A2%D7%9E%D7%95%D7%A1+%D7%91%D7%95%D7%97%D7%A0%D7%99%D7%A7%E2%80%AD/data=!4m7!3m6!1s0x151d4a25244aa959:0x2baab066777bec19!8m2!3d32.0859644!4d34.8315077!16s%2Fg%2F11hcw757lh!19sChIJWalKJCVKHRURGex7d2awqis?authuser=0&hl=iw&rclk=1
"רשת מרפאות שיניים ד""ר עמוס בוחניק",Tikva Eliyahu,5,רציתי לשתף אותכם בחוויה שלי במרפאת בוחניק סניף בני ברק האווירה היתה חמה ולבבית. הטיפול מקצועי והשרות מעולה. ממליצה בחום על סניף בני ברק.,לפני 5 חודשים,https://www.google.com/maps/place/%D7%A8%D7%A9%D7%AA+%D7%9E%D7%A8%D7%A4%D7%90%D7%95%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%22%D7%A8+%D7%A2%D7%9E%D7%95%D7%A1+%D7%91%D7%95%D7%97%D7%A0%D7%99%D7%A7%E2%80%AD/data=!4m7!3m6!1s0x151d4a25244aa959:0x2baab066777bec19!8m2!3d32.0859644!4d34.8315077!16s%2Fg%2F11hcw757lh!19sChIJWalKJCVKHRURGex7d2awqis?authuser=0&hl=iw&rclk=1
"רשת מרפאות שיניים ד""ר עמוס בוחניק",שרה יצחקי,5,"חויה של אכפתיות ומקצועיות ... עם טיפול של דר"" עמוס בוחניק שמנהל את הכל בצורה נעימה ועם צוות זמין וקשוב ומקצועי .. ורחל מנהלת המרפאה ביד רמה ובשימת לב לכל פרט בנעימות 🤍 תודה ותודה ושוב תודה",לפני 3 חודשים,https://www.google.com/maps/place/%D7%A8%D7%A9%D7%AA+%D7%9E%D7%A8%D7%A4%D7%90%D7%95%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%22%D7%A8+%D7%A2%D7%9E%D7%95%D7%A1+%D7%91%D7%95%D7%97%D7%A0%D7%99%D7%A7%E2%80%AD/data=!4m7!3m6!1s0x151d4a25244aa959:0x2baab066777bec19!8m2!3d32.0859644!4d34.8315077!16s%2Fg%2F11hcw757lh!19sChIJWalKJCVKHRURGex7d2awqis?authuser=0&hl=iw&rclk=1
"רשת שיניים ד""ר בוחניק",מאיר יהלומי,4,"טיפול של השיננית מרינה,במרפאת ד""ר בוכניק האיש המקסים...",לפני 5 חודשים,https://www.google.com/maps/place/%D7%A8%D7%A9%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%22%D7%A8+%D7%91%D7%95%D7%97%D7%A0%D7%99%D7%A7%E2%80%AD/data=!4m7!3m6!1s0x151d37d8b251d3a5:0xd371ef0692f74a55!8m2!3d32.0942802!4d34.8644447!16s%2Fg%2F11f9vf38ks!19sChIJpdNRstg3HRURVUr3kgbvcdM?authuser=0&hl=iw&rclk=1
"רשת שיניים ד""ר בוחניק",Genya Gilin,0,"מרפאת השיניים הכי גרועה שתגיעו אליה, לא איכפת להם מהזמן שלכם, תמצאו את עצמכם מחכים הרבה, ואז כשמטפלים בכם כל הטיפול הוא רובוטי. אין הסברים, אין שאלות. פתח את הפה קידוח ניסור ולך הביתה אחרי 15 דקות.  עזבו שלא מקבלים אתכם לפי תור, ופעם אחרונה שהגעתי חיכיתי שעה במקום ולא קיבלו אותי כי הרופא הלך לאכול כשהלכתי לחצי דקה לשירותים מההמתנה...",לפני 3 שנים,https://www.google.com/maps/place/%D7%A8%D7%A9%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%22%D7%A8+%D7%91%D7%95%D7%97%D7%A0%D7%99%D7%A7%E2%80%AD/data=!4m7!3m6!1s0x151d37d8b251d3a5:0xd371ef0692f74a55!8m2!3d32.0942802!4d34.8644447!16s%2Fg%2F11f9vf38ks!19sChIJpdNRstg3HRURVUr3kgbvcdM?authuser=0&hl=iw&rclk=1
"רשת שיניים ד""ר בוחניק",Ori Yogev,0,"מקצועית טיפול טוב, חוויה רעה מבחינת תורים והמתנה.",לפני 4 חודשים,https://www.google.com/maps/place/%D7%A8%D7%A9%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%22%D7%A8+%D7%91%D7%95%D7%97%D7%A0%D7%99%D7%A7%E2%80%AD/data=!4m7!3m6!1s0x151d37d8b251d3a5:0xd371ef0692f74a55!8m2!3d32.0942802!4d34.8644447!16s%2Fg%2F11f9vf38ks!19sChIJpdNRstg3HRURVUr3kgbvcdM?authuser=0&hl=iw&rclk=1
"ד""ר בן גיא מרפאת שיניים בפתח תקווה",אתי אקסול,5,"שירות מס 1 מקום נקי מקצועי יחס אישי וחם לכל מטופל. ד""ר גיא  רופא מעולה מעבר לרופא הוא בנאדם מדהים סבלני קשוב ומקצועי. הכי ממליצה. לא מוותרת  טיפול שיניים רק  במקום הזה.",לפני 4 חודשים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%91%D7%9F+%D7%92%D7%99%D7%90+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%A4%D7%AA%D7%97+%D7%AA%D7%A7%D7%95%D7%95%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d377817567cff:0x3ca6d0f02a0e71a3!8m2!3d32.0971385!4d34.8818611!16s%2Fg%2F11tf0_s876!19sChIJ_3xWF3g3HRURo3EOKvDQpjw?authuser=0&hl=iw&rclk=1
"ד""ר בן גיא מרפאת שיניים בפתח תקווה",סיגל אברג׳יל,5,"אני רוצה להמליץ על רופא שיניים דר׳ בן-גיא מקצועי מנוסה ומאוד, איכפתי סבלני ומסביר על כל שלב בתהליך,  הצוות בקליניקה היה אדיב וומסביר פנים, קליניקה נעימה ונקיה! …",לפני 3 חודשים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%91%D7%9F+%D7%92%D7%99%D7%90+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%A4%D7%AA%D7%97+%D7%AA%D7%A7%D7%95%D7%95%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d377817567cff:0x3ca6d0f02a0e71a3!8m2!3d32.0971385!4d34.8818611!16s%2Fg%2F11tf0_s876!19sChIJ_3xWF3g3HRURo3EOKvDQpjw?authuser=0&hl=iw&rclk=1
"ד""ר בן גיא מרפאת שיניים בפתח תקווה",קלודין,5,"הגעתי לדר' בן גיא לאחר טיפול מאכזב ממרפאה אחרת . קיבל אותי בנעימות ובהבנה הסביר לי את תהליך הטיפול והמחיר שהיה הוגן לחלוטין . הטיפול ארך כארבעה חודשים ולאורך כל התקופה לא הפסקתי להתפעל מהטיפול המקצועי והמדיוק עד כדי שלמות . אני מאוד מרוצה מהתוצאה הסופית. מושלם. תודה 🙏 דר' בן גיא רופא נעים הליכות ,סבלני מאוד , והכי מקצועי שיש ! כן יירבו כמוהו 🙏",לפני 4 חודשים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%91%D7%9F+%D7%92%D7%99%D7%90+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%A4%D7%AA%D7%97+%D7%AA%D7%A7%D7%95%D7%95%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d377817567cff:0x3ca6d0f02a0e71a3!8m2!3d32.0971385!4d34.8818611!16s%2Fg%2F11tf0_s876!19sChIJ_3xWF3g3HRURo3EOKvDQpjw?authuser=0&hl=iw&rclk=1
מרפאת הלפרין,אורית קיסטר,5,"אני רוצה להמליץ בחום על מרפאת השיניים הלפרין. מהרגע שנכנסים, היחס של המזכירות אדיב, סבלני ומרגיע. במהלך הטיפול עצמו הרגשתי אכפתיות אמיתית, הקשבה ורצון כן שיהיה כמה שיותר נוח ולא כואב. מניסיון קודם במרפאות אחרות, שבהן סבלתי מכאבים, ההבדל כאן ממש מורגש, הטיפול עבר בלי כאב, וגם אחרי לא כואב לי. עושים הכול כדי שתרגיש בנוח, וזה לא מובן מאליו בטיפולי שיניים. ממליצה מאוד!!! אורית קיסטר.",לפני חודש,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%94%D7%9C%D7%A4%D7%A8%D7%99%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151d4a3b41473ef1:0x42016fadb58ab5ef!8m2!3d32.0836262!4d34.833706!16s%2Fg%2F11fnwhczz4!19sChIJ8T5HQTtKHRUR77WKta1vAUI?authuser=0&hl=iw&rclk=1
מרפאת הלפרין,דבורה פליגלמן,5,"עברתי עקירה כירורגית במרפאת הלפרין. היו מקצועיים ביותר!  אדיבים, אחראיים, ועשו הכל כדי להקל. ממליצה בכל פה!",לפני חודשיים,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%94%D7%9C%D7%A4%D7%A8%D7%99%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151d4a3b41473ef1:0x42016fadb58ab5ef!8m2!3d32.0836262!4d34.833706!16s%2Fg%2F11fnwhczz4!19sChIJ8T5HQTtKHRUR77WKta1vAUI?authuser=0&hl=iw&rclk=1
מרפאת הלפרין,אסתי להב,4,רופאה נחמדה ומקצועית. טיפול מהיר ללא צורך להמתין בתור😊 …,לפני חודש,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%94%D7%9C%D7%A4%D7%A8%D7%99%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151d4a3b41473ef1:0x42016fadb58ab5ef!8m2!3d32.0836262!4d34.833706!16s%2Fg%2F11fnwhczz4!19sChIJ8T5HQTtKHRUR77WKta1vAUI?authuser=0&hl=iw&rclk=1
מרכז כללית סמייל - מרפאת שיניים - פתח תקווה,הדס זיתוני,0,זוועה של מקום באמת פעם ראשונה שאני משתמשת במשהו שקשור לקופת חולים שלי בדרך כלל עושה פרטי רק קבעתי תור לייעוץ ואני מחכה פה מעל לשעה לתור שלי! שגעון! מה המטרה שנתייאש ולא נעשה אצלכם? בושה וחרפה מעל שעה המתנה ועוד לא נכנסתי לתור שלי זוועה של קופת חולים,לפני חודש,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%9B%D7%96+%D7%9B%D7%9C%D7%9C%D7%99%D7%AA+%D7%A1%D7%9E%D7%99%D7%99%D7%9C+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+-+%D7%A4%D7%AA%D7%97+%D7%AA%D7%A7%D7%95%D7%95%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d3672861e3eff:0xfc581a7498299d2e!8m2!3d32.0891799!4d34.886704!16s%2Fg%2F12hmlmtnb!19sChIJ_z4ehnI2HRURLp0pmHQaWPw?authuser=0&hl=iw&rclk=1
מרכז כללית סמייל - מרפאת שיניים - פתח תקווה,Vladi Braiman,0,"לא מקצועי, משכירה חצופה, הגעתי לעזרה ראשונה ו לא קיבלתי שום דבר חוץ מי מרשם למשיך כאבים והצעת מחיר לטיפול יקר. אפילו טיפול שורש לא רצו לעשות למרות שיש כאבים חזקים. אצלהם זה הולך רק ביחד אם כתר, יותר מזה, קודם תשלם ורק אז נחפש אם יש תור.... בקיצור לא להתקרב.",לפני 5 חודשים,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%9B%D7%96+%D7%9B%D7%9C%D7%9C%D7%99%D7%AA+%D7%A1%D7%9E%D7%99%D7%99%D7%9C+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+-+%D7%A4%D7%AA%D7%97+%D7%AA%D7%A7%D7%95%D7%95%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d3672861e3eff:0xfc581a7498299d2e!8m2!3d32.0891799!4d34.886704!16s%2Fg%2F12hmlmtnb!19sChIJ_z4ehnI2HRURLp0pmHQaWPw?authuser=0&hl=iw&rclk=1
מרכז כללית סמייל - מרפאת שיניים - פתח תקווה,אלינור עמר,5,"ד""ר איברהים קאסם טיפל בי,רופא מדהים,עם המון סבלנות. יש לי חרדות מרופא שיניים. תמיד רועדת ,מה שמקשה על הרופא עוד יותר לטפל בי. …",לפני 3 חודשים,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%9B%D7%96+%D7%9B%D7%9C%D7%9C%D7%99%D7%AA+%D7%A1%D7%9E%D7%99%D7%99%D7%9C+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+-+%D7%A4%D7%AA%D7%97+%D7%AA%D7%A7%D7%95%D7%95%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d3672861e3eff:0xfc581a7498299d2e!8m2!3d32.0891799!4d34.886704!16s%2Fg%2F12hmlmtnb!19sChIJ_z4ehnI2HRURLp0pmHQaWPw?authuser=0&hl=iw&rclk=1
"ד""ר מאור ניב - רפואת שיניים, רפואה דחופה, השתלות ואסתטיקה בפתח תקווה",Israel Paskanscy,5,"הגעתי למרפאה של ד""ר מאור ניב בגלל מקרה חירום ביום שלישי בשעה 20:00. קיבלה אותי לבדיקה וטיפול ד""ר טניה. הטיפול שקיבלתי היה מקצועי עם מלא סבלנות, סימפטיה ומענה לכל שאלה שלי. למחרת בבוקר התקשרה אלי ד""ר טניה לוודא שהכל בסדר איתי. כאשר ציינתי שאני עדיין עם כאבים, ביקשה שאגיע לבדיקה נוספת עוד באותו היום. גם כאן קיבלתי ממנה טיפול מדהים ומקצועי. בחמישי הייתי עדיין עם כאבים והתקשרתי למרפאה. המרפאה בקשה שאגיע לטיפול נוסף אחה""צ . גם כאן בפעם השלישית קיבלה אותי  ד""ר טניה לבדיקה נוספת. לאחר הטיפול הנוסף חל שיפור בכאבים ואני מקווה שהבעיה נפתרה באופן סופי. ברצוני להודות לד""ר טניה על הטיפול המסור והמדהים ולהודות למרפאה על רמת השירות הגבוה.",לפני חודש,"https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9E%D7%90%D7%95%D7%A8+%D7%A0%D7%99%D7%91+-+%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D,+%D7%A8%D7%A4%D7%95%D7%90%D7%94+%D7%93%D7%97%D7%95%D7%A4%D7%94,+%D7%94%D7%A9%D7%AA%D7%9C%D7%95%D7%AA+%D7%95%D7%90%D7%A1%D7%AA%D7%98%D7%99%D7%A7%D7%94+%D7%91%D7%A4%D7%AA%D7%97+%D7%AA%D7%A7%D7%95%D7%95%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d368412224d41:0x3404677fb085201f!8m2!3d32.0783572!4d34.9125372!16s%2Fg%2F11b7cv22m3!19sChIJQU0iEoQ2HRURHyCFsH9nBDQ?authuser=0&hl=iw&rclk=1"
"ד""ר מאור ניב - רפואת שיניים, רפואה דחופה, השתלות ואסתטיקה בפתח תקווה",אליאב בלחסן,5,"כותב ביקורת מבוססת לאחר תקופה כלקוח. למרפאה של ד""ר מאור הגעתי במקרה לגמרי – הייתי באירוע משפחתי באזור, נתקע לי אגוז בין השיניים והתחילו כאבי תופת. לאחר חיפוש מהיר בגוגל הגעתי לטיפול SOS במרפאה. …",לפני חודש,"https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9E%D7%90%D7%95%D7%A8+%D7%A0%D7%99%D7%91+-+%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D,+%D7%A8%D7%A4%D7%95%D7%90%D7%94+%D7%93%D7%97%D7%95%D7%A4%D7%94,+%D7%94%D7%A9%D7%AA%D7%9C%D7%95%D7%AA+%D7%95%D7%90%D7%A1%D7%AA%D7%98%D7%99%D7%A7%D7%94+%D7%91%D7%A4%D7%AA%D7%97+%D7%AA%D7%A7%D7%95%D7%95%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d368412224d41:0x3404677fb085201f!8m2!3d32.0783572!4d34.9125372!16s%2Fg%2F11b7cv22m3!19sChIJQU0iEoQ2HRURHyCFsH9nBDQ?authuser=0&hl=iw&rclk=1"
"ד""ר מאור ניב - רפואת שיניים, רפואה דחופה, השתלות ואסתטיקה בפתח תקווה",Yatsyk Natan,5,"חוויה יוצאת מן הכלל, אלינה שיננית ברמה גבוהה, מקצועית ונחמדה, שירות וקבלת פנים במרפאה שכיף להגיע! מדהימים ישר כוח וליאור האלוף שהביא את הנשמה והחיוך מהרגע הראשון",לפני חודש,"https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9E%D7%90%D7%95%D7%A8+%D7%A0%D7%99%D7%91+-+%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D,+%D7%A8%D7%A4%D7%95%D7%90%D7%94+%D7%93%D7%97%D7%95%D7%A4%D7%94,+%D7%94%D7%A9%D7%AA%D7%9C%D7%95%D7%AA+%D7%95%D7%90%D7%A1%D7%AA%D7%98%D7%99%D7%A7%D7%94+%D7%91%D7%A4%D7%AA%D7%97+%D7%AA%D7%A7%D7%95%D7%95%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d368412224d41:0x3404677fb085201f!8m2!3d32.0783572!4d34.9125372!16s%2Fg%2F11b7cv22m3!19sChIJQU0iEoQ2HRURHyCFsH9nBDQ?authuser=0&hl=iw&rclk=1"
"שנארט מרפאת שיניים - מומחים פה ולסת , חניכיים , שורש .",michal zarbiv,5,חייבת להמליץ על המרפאה !! חוץ מזה שיש להם את הרופאים הכי מקצוענים שיש הם גם הכי נחמדים בעולם!! זאת מרפאה עם תודעת שירות גבוהה מאוד מעבר למקצועיות הכל נעשה שם בחיוך ונעימות הם אלה שפונים אלי כדי לקבוע תורים ולא אני צריכה לרוץ ולהתחנן לתור מאוד מסודר בקיצור ממליצה ממש ממש,לפני חודש,"https://www.google.com/maps/place/%D7%A9%D7%A0%D7%90%D7%A8%D7%98+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+-+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D+%D7%A4%D7%94+%D7%95%D7%9C%D7%A1%D7%AA+,+%D7%97%D7%A0%D7%99%D7%9B%D7%99%D7%99%D7%9D+,+%D7%A9%D7%95%D7%A8%D7%A9+.%E2%80%AD/data=!4m7!3m6!1s0x151d4b505635ddef:0xec1c9d1c2093099e!8m2!3d32.0872468!4d34.8300952!16s%2Fg%2F11f7r5jgxl!19sChIJ7901VlBLHRURngmTIBydHOw?authuser=0&hl=iw&rclk=1"
"שנארט מרפאת שיניים - מומחים פה ולסת , חניכיים , שורש .",יוכי קוסטליץ,5,"אני רוצה להמליץ בחום על מרפאת השיניים שנארט מהרגע הראשון הרגשתי שאני בידיים מקצועיות ואכפתיות. הצוות אדיב, סבלני, מסביר כל שלב בטיפול ודואג ללוות אותי גם אחרי. הזמינות גבוהה, השירות מהיר ומדויק, והיחס תמיד אישי ונעים. …",לפני 3 חודשים,"https://www.google.com/maps/place/%D7%A9%D7%A0%D7%90%D7%A8%D7%98+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+-+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D+%D7%A4%D7%94+%D7%95%D7%9C%D7%A1%D7%AA+,+%D7%97%D7%A0%D7%99%D7%9B%D7%99%D7%99%D7%9D+,+%D7%A9%D7%95%D7%A8%D7%A9+.%E2%80%AD/data=!4m7!3m6!1s0x151d4b505635ddef:0xec1c9d1c2093099e!8m2!3d32.0872468!4d34.8300952!16s%2Fg%2F11f7r5jgxl!19sChIJ7901VlBLHRURngmTIBydHOw?authuser=0&hl=iw&rclk=1"
