segment,segment_name,name,address,city,state,phone,website,rating,review_count,categories,hours,google_maps_url,neighborhood,has_website,search_term,vertical,scraped_at,place_id
4b,No Website + Good,Jalos Tire And Auto Service,"9506 Telephone Rd, Houston, TX 77075",Houston,Texas,(713) 550-6284,,4.1,14,Tire shop,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 5 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Jalos%20Tire%20And%20Auto%20Service&query_place_id=ChIJ72S1W_KWQIYRZ8PzraM6GwI,Greater Hobby Area,no,auto repair shop,auto_repair,2026-03-11T16:23:06.215Z,ChIJ72S1W_KWQIYRZ8PzraM6GwI
4b,No Website + Good,Lara's Auto Repair,"112 N 69th Ave, Phoenix, AZ 85043",Phoenix,Arizona,(623) 907-8454,,4.1,37,"Auto machine shop, Diesel engine repair service",Monday: 9 AM to 5 PM | Tuesday: 9 AM to 5 PM | Wednesday: 9 AM to 5 PM | Thursday: 9 AM to 5 PM | Friday: 9 AM to 5 PM | Saturday: 9 AM to 1 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Lara's%20Auto%20Repair&query_place_id=ChIJs8EIarsVK4cRlskOsxKdkF0,Estrella Village,no,auto repair shop,auto_repair,2026-03-11T16:22:22.596Z,ChIJs8EIarsVK4cRlskOsxKdkF0
4b,No Website + Good,Andre's Auto Repair,"3215 51st Ave, Phoenix, AZ 85043",Phoenix,Arizona,(602) 278-8251,,4.1,11,Auto repair shop,,https://www.google.com/maps/search/?api=1&query=Andre's%20Auto%20Repair&query_place_id=ChIJtzzI8qIWK4cRaVv_riiCsO4,Combs,no,auto repair shop,auto_repair,2026-03-11T16:22:27.493Z,ChIJtzzI8qIWK4cRaVv_riiCsO4
4b,No Website + Good,Armando's Auto Electric And Mechanic LLC,"2109 N 35th Ave, Phoenix, AZ 85009",Phoenix,Arizona,(602) 278-5556,,4.1,92,"Auto repair shop, Air conditioning repair service, Auto electrical service, Mechanic, Transmission shop",Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 4 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Armando's%20Auto%20Electric%20And%20Mechanic%20LLC&query_place_id=ChIJEUiagoMTK4cReWLKWhT0tEo,Northwest Homesites,no,auto repair shop,auto_repair,2026-03-11T16:22:37.038Z,ChIJEUiagoMTK4cReWLKWhT0tEo
4b,No Website + Good,J'S Auto Body & Collision,"1402 E Washington St, Phoenix, AZ 85034",Phoenix,Arizona,(602) 612-3463,,4.1,38,"Auto body shop, Auto dent removal service, Auto repair shop, Car repair and maintenance service, RV repair shop, Truck repair shop",Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8 AM to 12 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=J'S%20Auto%20Body%20%26%20Collision&query_place_id=ChIJg3KC-RETK4cRNtYy1z3fiQk,Eastlake Park,no,auto repair shop,auto_repair,2026-03-11T16:22:40.569Z,ChIJg3KC-RETK4cRNtYy1z3fiQk
4b,No Website + Good,CB Auto Repair And Air,"3846 E Thunderbird Rd, Phoenix, AZ 85032",Phoenix,Arizona,(602) 446-5662,,4.1,51,Auto repair shop,Monday: 8:30 AM to 5:30 PM | Tuesday: 8:30 AM to 5:30 PM | Wednesday: 8:30 AM to 5:30 PM | Thursday: 8:30 AM to 5:30 PM | Friday: 8:30 AM to 5:30 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=CB%20Auto%20Repair%20And%20Air&query_place_id=ChIJ-Q_Sg8xzK4cRB9QAAoSb4f0,Paradise Valley Oasis,no,auto repair shop,auto_repair,2026-03-11T16:22:47.748Z,ChIJ-Q_Sg8xzK4cRB9QAAoSb4f0
4b,No Website + Good,Elliott's Auto Electric,"11510 N Cave Creek Rd, Phoenix, AZ 85020",Phoenix,Arizona,(602) 944-5545,,4.1,114,Auto electrical service,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8 AM to 5 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Elliott's%20Auto%20Electric&query_place_id=ChIJHbDxAXdyK4cRzjnHFg-0Nl0,North Mountain Village,no,auto repair shop,auto_repair,2026-03-11T16:22:48.530Z,ChIJHbDxAXdyK4cRzjnHFg-0Nl0
4b,No Website + Good,Pit Stop Auto Tech,"4005 W Fuqua St, Houston, TX 77045",Houston,Texas,(713) 433-7866,,4,249,Auto repair shop,Monday: 7 AM to 6 PM | Tuesday: 7 AM to 6 PM | Wednesday: 7 AM to 6 PM | Thursday: 7 AM to 6 PM | Friday: 7 AM to 6 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Pit%20Stop%20Auto%20Tech&query_place_id=ChIJXaxkf6PrQIYRLQqOJHHZ_lk,Central Southwest,no,auto repair shop,auto_repair,2026-03-11T16:22:55.052Z,ChIJXaxkf6PrQIYRLQqOJHHZ_lk
4b,No Website + Good,Todo Todo Auto Repair,"2020 Bingle Rd, Houston, TX 77055",Houston,Texas,(713) 973-0744,,4,53,"Auto repair shop, Auto radiator repair service, Mechanic",Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 6 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Todo%20Todo%20Auto%20Repair&query_place_id=ChIJ-ScWYCXEQIYR1oVhKb57qWM,Spring Branch East,no,auto repair shop,auto_repair,2026-03-11T16:23:01.721Z,ChIJ-ScWYCXEQIYR1oVhKb57qWM
4b,No Website + Good,Montoya Auto Service,"10703 Fuqua St, Houston, TX 77089",Houston,Texas,(346) 980-6109,,4,61,Auto repair shop,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 4 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Montoya%20Auto%20Service&query_place_id=ChIJv7MA7eGZQIYRINIvMqp85nU,South Belt / Ellington,no,auto repair shop,auto_repair,2026-03-11T16:23:02.534Z,ChIJv7MA7eGZQIYRINIvMqp85nU
4b,No Website + Good,R & T Auto Care,"1333 Almeda Genoa Rd A, Houston, TX 77047",Houston,Texas,(281) 235-3678,,4,22,Auto repair shop,Monday: 8 AM to 4 PM | Tuesday: 8 AM to 4 PM | Wednesday: 8 AM to 4 PM | Thursday: 8 AM to 4 PM | Friday: 8 AM to 4 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=R%20%26%20T%20Auto%20Care&query_place_id=ChIJiwuuvT7rQIYRqCZdoLEExP8,Central Southwest,no,auto repair shop,auto_repair,2026-03-11T16:23:03.832Z,ChIJiwuuvT7rQIYRqCZdoLEExP8
4b,No Website + Good,A-1 Auto Group,"1428 Blalock Rd, Houston, TX 77055",Houston,Texas,(713) 973-9049,,4,65,Auto repair shop,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 2 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=A-1%20Auto%20Group&query_place_id=ChIJSejxj_bEQIYRMXSvPh09xm8,Spring Branch Central,no,auto repair shop,auto_repair,2026-03-11T16:23:05.948Z,ChIJSejxj_bEQIYRMXSvPh09xm8
4b,No Website + Good,Pèdro Auto Repair,"4032 W Buckeye Rd, Phoenix, AZ 85009",Phoenix,Arizona,(602) 299-5758,,4,13,Auto repair shop,Monday: 7:15 AM to 5:45 PM | Tuesday: 7:15 AM to 5:45 PM | Wednesday: 7:15 AM to 5:45 PM | Thursday: 7:15 AM to 5:45 PM | Friday: 7:15 AM to 5:45 PM | Saturday: 7:15 AM to 5:45 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=P%C3%A8dro%20Auto%20Repair&query_place_id=ChIJJx0m5wYUK4cRjF1DIVRexxE,Homedale,no,auto repair shop,auto_repair,2026-03-11T16:22:27.495Z,ChIJJx0m5wYUK4cRjF1DIVRexxE
4b,No Website + Good,Sonora Auto Repair,"2435 W Buckeye Rd, Phoenix, AZ 85009",Phoenix,Arizona,(602) 252-4340,,4,96,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8 AM to 3 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Sonora%20Auto%20Repair&query_place_id=ChIJRxXtCWIRK4cR45iYnFCrvf4,Estrella Village,no,auto repair shop,auto_repair,2026-03-11T16:22:33.089Z,ChIJRxXtCWIRK4cR45iYnFCrvf4
4b,No Website + Good,Alex Auto Repair,"215 W Broadway Rd, Phoenix, AZ 85041",Phoenix,Arizona,(602) 304-1053,,4,33,Auto repair shop,,https://www.google.com/maps/search/?api=1&query=Alex%20Auto%20Repair&query_place_id=ChIJF8_porYRK4cRPvjmNzA3UcQ,Broadway Acres,no,auto repair shop,auto_repair,2026-03-11T16:22:37.349Z,ChIJF8_porYRK4cRPvjmNzA3UcQ
4b,No Website + Good,Extreme Auto Body & Paint,"2540 W Thomas Rd, Phoenix, AZ 85017",Phoenix,Arizona,(602) 275-8980,,4,51,"Auto body shop, Auto dent removal service, Auto repair shop, Auto restoration service",Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Extreme%20Auto%20Body%20%26%20Paint&query_place_id=ChIJMQxzNwoTK4cRdYy08MQ7aQA,Alhambra,no,auto repair shop,auto_repair,2026-03-11T16:22:46.804Z,ChIJMQxzNwoTK4cRdYy08MQ7aQA
4b,No Website + Good,Nayo's Auto Mechanic Shop,"8014 Helmers St, Houston, TX 77022",Houston,Texas,(713) 484-9472,,3.9,14,Auto repair shop,Monday: 9 AM to 7 PM | Tuesday: 9 AM to 7 PM | Wednesday: 9 AM to 7 PM | Thursday: 9 AM to 7 PM | Friday: 9 AM to 7 PM | Saturday: 9 AM to 7 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Nayo's%20Auto%20Mechanic%20Shop&query_place_id=ChIJ-4HnTkS4QIYRsBgM8L2R-9g,Northside / Northline,no,auto repair shop,auto_repair,2026-03-11T16:22:16.856Z,ChIJ-4HnTkS4QIYRsBgM8L2R-9g
4b,No Website + Good,Melvin's Bodywork and Auto Repair,"8928 Homestead Rd, Houston, TX 77016",Houston,Texas,(281) 748-1727,,3.9,11,Auto body shop,Monday: 10 AM to 7 PM | Tuesday: 10 AM to 7 PM | Wednesday: 10 AM to 7 PM | Thursday: 10 AM to 7 PM | Friday: 10 AM to 7 PM | Saturday: 10:30 AM to 2 PM | Sunday: 10:30 AM to 2 PM,https://www.google.com/maps/search/?api=1&query=Melvin's%20Bodywork%20and%20Auto%20Repair&query_place_id=ChIJS6_OPrG7QIYRChUmqMg6Tzo,Northeast Houston,no,auto repair shop,auto_repair,2026-03-11T16:22:21.114Z,ChIJS6_OPrG7QIYRChUmqMg6Tzo
4b,No Website + Good,Vic's Auto Repair,"615 E Broadway Rd, Phoenix, AZ 85040",Phoenix,Arizona,(602) 509-5367,,3.9,14,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8 AM to 5 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Vic's%20Auto%20Repair&query_place_id=ChIJOwC9dcwRK4cRYVXPRy5-294,Bailie,no,auto repair shop,auto_repair,2026-03-11T16:22:34.756Z,ChIJOwC9dcwRK4cRYVXPRy5-294
4b,No Website + Good,M&M Auto Repair,"413 N 32nd St, Phoenix, AZ 85008",Phoenix,Arizona,(602) 615-0101,,3.9,27,Auto repair shop,Monday: 8:30 AM to 5:30 PM | Tuesday: 8:30 AM to 5:30 PM | Wednesday: 8:30 AM to 5:30 PM | Thursday: 8:30 AM to 5:30 PM | Friday: 8:30 AM to 5:30 PM | Saturday: Closed | Sunday: 8:30 AM to 5:30 PM,https://www.google.com/maps/search/?api=1&query=M%26M%20Auto%20Repair&query_place_id=ChIJq7-ohHcOK4cRxxQmrlDEo1s,Shelton To Acre City,no,auto repair shop,auto_repair,2026-03-11T16:22:34.756Z,ChIJq7-ohHcOK4cRxxQmrlDEo1s
4b,No Website + Good,Car - Beamer Auto Repair,"10909 Beamer Rd, Houston, TX 77089",Houston,Texas,(281) 481-8884,,3.8,51,Auto repair shop,Monday: 8 AM to 4:30 PM | Tuesday: 8 AM to 4:30 PM | Wednesday: 8 AM to 4:30 PM | Thursday: 8 AM to 4:30 PM | Friday: 8 AM to 4:30 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Car%20-%20Beamer%20Auto%20Repair&query_place_id=ChIJvUYdrliXQIYROvZ-oMwdpoo,South Belt / Ellington,no,auto repair shop,auto_repair,2026-03-11T16:23:02.533Z,ChIJvUYdrliXQIYROvZ-oMwdpoo
4b,No Website + Good,Zack Auto Repair & Collision,"8635 Schumacher Ln STE A, Houston, TX 77063",Houston,Texas,(832) 804-6943,http://facebook.com/zackautorepair,3.8,264,Auto repair shop,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 2 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Zack%20Auto%20Repair%20%26%20Collision&query_place_id=ChIJzbeYFKnDQIYRc6rvSZGOFdo,Westside,no,auto repair shop,auto_repair,2026-03-11T16:23:03.407Z,ChIJzbeYFKnDQIYRc6rvSZGOFdo
4b,No Website + Good,Fast Auto Repair,"6418 Windswept Ln suite c, Houston, TX 77057",Houston,Texas,(832) 768-0742,,3.8,78,Auto repair shop,Monday: 8 AM to 7 PM | Tuesday: 8 AM to 7 PM | Wednesday: 8 AM to 7 PM | Thursday: 8 AM to 7 PM | Friday: 8 AM to 7 PM | Saturday: 8 AM to 6 PM | Sunday: 9 AM to 2 PM,https://www.google.com/maps/search/?api=1&query=Fast%20Auto%20Repair&query_place_id=ChIJQ9Aa5bXDQIYRlPf8eHt8J7Y,Westside,no,auto repair shop,auto_repair,2026-03-11T16:23:03.407Z,ChIJQ9Aa5bXDQIYRlPf8eHt8J7Y
4b,No Website + Good,Swift Transportation Repair Shop,"2200 South 75th Avenue, Phoenix, AZ 85043",Phoenix,Arizona,(623) 907-7988,,3.8,27,Truck repair shop,Monday: 6 AM to 6 PM | Tuesday: 6 AM to 6 PM | Wednesday: 6 AM to 6 PM | Thursday: 6 AM to 6 PM | Friday: 6 AM to 6 PM | Saturday: 6 AM to 2 PM | Sunday: 6 AM to 2 PM,https://www.google.com/maps/search/?api=1&query=Swift%20Transportation%20Repair%20Shop&query_place_id=ChIJ4wjwlBkVK4cRX9Q3K2eZJmk,Estrella Village,no,auto repair shop,auto_repair,2026-03-11T16:22:29.443Z,ChIJ4wjwlBkVK4cRX9Q3K2eZJmk
4b,No Website + Good,Gerardo's Atv Service And Repair,"1636 N 43rd Ave, Phoenix, AZ 85009",Phoenix,Arizona,(602) 346-0100,,3.8,35,"ATV repair shop, Motorcycle repair shop",Monday: Closed | Tuesday: 9 AM to 5 PM | Wednesday: 9 AM to 5 PM | Thursday: 9 AM to 5 PM | Friday: 9 AM to 5 PM | Saturday: 9 AM to 2:30 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Gerardo's%20Atv%20Service%20And%20Repair&query_place_id=ChIJ1bp1hXwUK4cRHvq0ov0X2Os,Maryvale Village,no,auto repair shop,auto_repair,2026-03-11T16:22:34.114Z,ChIJ1bp1hXwUK4cRHvq0ov0X2Os
4b,No Website + Good,Joel's Auto Service,"7438 Market St, Houston, TX 77020",Houston,Texas,(832) 933-2398,,3.7,76,Auto repair shop,Monday: 8:30 AM to 5:30 PM | Tuesday: 8:30 AM to 5:30 PM | Wednesday: 8:30 AM to 5:30 PM | Thursday: 8:30 AM to 5:30 PM | Friday: 8:30 AM to 5:30 PM | Saturday: 8 AM to 2 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Joel's%20Auto%20Service&query_place_id=ChIJrwypyQu8QIYR1uQaCzPBvnY,Denver Harbor / Port Houston,no,auto repair shop,auto_repair,2026-03-11T16:22:15.959Z,ChIJrwypyQu8QIYR1uQaCzPBvnY
4b,No Website + Good,Homestead Mechanic Shop,"11834 Homestead Rd, Houston, TX 77050",Houston,Texas,(281) 442-5652,,3.7,12,Auto repair shop,,https://www.google.com/maps/search/?api=1&query=Homestead%20Mechanic%20Shop&query_place_id=ChIJlU2skMiwQIYRKzsl6CfBQVE,East Little York / Homestead,no,auto repair shop,auto_repair,2026-03-11T16:22:31.961Z,ChIJlU2skMiwQIYRKzsl6CfBQVE
4b,No Website + Good,J & S Automotive,"4226 E McDowell Rd, Phoenix, AZ 85008",Phoenix,Arizona,(602) 244-0418,,3.7,27,Auto repair shop,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=J%20%26%20S%20Automotive&query_place_id=ChIJqYwKPS8MK4cR-WlMs1v6HnM,Camelback East Village,no,auto repair shop,auto_repair,2026-03-11T16:22:31.569Z,ChIJqYwKPS8MK4cR-WlMs1v6HnM
4b,No Website + Good,Querson Transmission Auto Repair,"1601 W Broadway Rd, Phoenix, AZ 85041",Phoenix,Arizona,(602) 702-8389,,3.7,14,Auto repair shop,Monday: 8 AM to 7 PM | Tuesday: 8 AM to 7 PM | Wednesday: 8 AM to 7 PM | Thursday: 8 AM to 7 PM | Friday: 8 AM to 7 PM | Saturday: 8 AM to 2 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Querson%20Transmission%20Auto%20Repair&query_place_id=ChIJlfk6ErgRK4cR5Vkrw-4BShE,South Mountain Village,no,auto repair shop,auto_repair,2026-03-11T16:22:37.349Z,ChIJlfk6ErgRK4cR5Vkrw-4BShE
4b,No Website + Good,Pasadena Pro Automotive,"2525 Strawberry Rd, Pasadena, TX 77502, USA",Houston,TX,(713) 946-5088,,3.7,37,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=7538629693568550206&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,no,"auto service center Pasadena, TX",auto_repair,2026-03-11T15:48:32.717113,ChIJE9Hy4WSYQIYRPoVd0sOXnmg
4b,No Website + Good,Alexander Auto Services,"157 Tidwell Rd, Houston, TX 77022",Houston,Texas,(713) 691-1707,,3.6,14,Auto repair shop,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 5 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Alexander%20Auto%20Services&query_place_id=ChIJxUp4C_THQIYR2DVgzfHwAns,Northside / Northline,no,auto repair shop,auto_repair,2026-03-11T16:22:18.897Z,ChIJxUp4C_THQIYR2DVgzfHwAns
4b,No Website + Good,Llantera Auto Servicio García,"5106 W McDowell Rd, Phoenix, AZ 85035",Phoenix,Arizona,(602) 472-5896,,3.6,117,Auto repair shop,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 6 PM | Sunday: 9 AM to 5 PM,https://www.google.com/maps/search/?api=1&query=Llantera%20Auto%20Servicio%20Garc%C3%ADa&query_place_id=ChIJG1VSrV8UK4cRddMSsWU69n8,Maryvale Village,no,auto repair shop,auto_repair,2026-03-11T16:22:23.947Z,ChIJG1VSrV8UK4cRddMSsWU69n8
4b,No Website + Good,Memo's Tires Shop,"6330 W Van Buren St, Phoenix, AZ 85043",Phoenix,Arizona,(602) 299-7665,,3.6,20,"Tire shop, Oil change service, Used tire shop",Monday: 8 AM to 7 PM | Tuesday: 8 AM to 7 PM | Wednesday: 8 AM to 7 PM | Thursday: 8 AM to 7 PM | Friday: 8 AM to 7 PM | Saturday: 8 AM to 7 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Memo's%20Tires%20Shop&query_place_id=ChIJjV0jHbIVK4cRAqasslX6hkg,Estrella Village,no,auto repair shop,auto_repair,2026-03-11T16:22:25.582Z,ChIJjV0jHbIVK4cRAqasslX6hkg
4b,No Website + Good,Ramirez Auto Repair,"4215 S 7th St, Phoenix, AZ 85040",Phoenix,Arizona,(602) 243-7460,,3.6,73,Auto repair shop,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 3 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Ramirez%20Auto%20Repair&query_place_id=ChIJtRWbG8wRK4cRswxA0DPpqdY,South Mountain Village,no,auto repair shop,auto_repair,2026-03-11T16:22:30.437Z,ChIJtRWbG8wRK4cRswxA0DPpqdY
4b,No Website + Good,Import Auto Service LLC,"3424 S 40th St, Phoenix, AZ 85040",Phoenix,Arizona,(602) 757-6461,,3.6,12,Auto repair shop,Monday: 7 AM to 5 PM | Tuesday: 7 AM to 5 PM | Wednesday: 7 AM to 5 PM | Thursday: 7 AM to 5 PM | Friday: 7 AM to 5 PM | Saturday: 8 AM to 1 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Import%20Auto%20Service%20LLC&query_place_id=ChIJdTvgitgPK4cRvMDNOUqbwnY,South Mountain Village,no,auto repair shop,auto_repair,2026-03-11T16:22:37.349Z,ChIJdTvgitgPK4cRvMDNOUqbwnY
4b,No Website + Good,Affordable Auto Repair,"8613 Antelope Dr, Houston, TX 77063",Houston,Texas,(281) 501-1665,,3.5,148,Auto repair shop,Monday: 9 AM to 6:30 PM | Tuesday: 9 AM to 6:30 PM | Wednesday: 9 AM to 6:30 PM | Thursday: 9 AM to 6:30 PM | Friday: 9 AM to 6:30 PM | Saturday: 9 AM to 6:30 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Affordable%20Auto%20Repair&query_place_id=ChIJGwpojqvDQIYR-5W7aPtIYIY,Westside,no,auto repair shop,auto_repair,2026-03-11T16:22:59.456Z,ChIJGwpojqvDQIYR-5W7aPtIYIY
4b,No Website + Good,Estrada's Auto Repair,"3900 W Van Buren St, Phoenix, AZ 85009",Phoenix,Arizona,(602) 488-2133,,3.5,17,Auto body shop,Monday: 9 AM to 6:30 PM | Tuesday: 9 AM to 6:30 PM | Wednesday: 9 AM to 6:30 PM | Thursday: 9 AM to 6:30 PM | Friday: 9 AM to 6:30 PM | Saturday: Closed | Sunday: 9 AM to 4 PM,https://www.google.com/maps/search/?api=1&query=Estrada's%20Auto%20Repair&query_place_id=ChIJsx4oqQoUK4cRR8LUQK2Io98,Estrella Village,no,auto repair shop,auto_repair,2026-03-11T16:22:41.559Z,ChIJsx4oqQoUK4cRR8LUQK2Io98
4b,No Website + Good,Del Valle Auto Service,"10805 Telephone Rd, Houston, TX 77075",Houston,Texas,(832) 347-2494,,3.4,16,Auto repair shop,Monday: 9 AM to 6 PM | Tuesday: 9 AM to 6 PM | Wednesday: 9 AM to 6 PM | Thursday: 9 AM to 6 PM | Friday: 9 AM to 6 PM | Saturday: 9 AM to 6 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Del%20Valle%20Auto%20Service&query_place_id=ChIJiVgcSsGWQIYRcja-faM8U_0,Greater Hobby Area,no,auto repair shop,auto_repair,2026-03-11T16:23:03.832Z,ChIJiVgcSsGWQIYRcja-faM8U_0
4b,No Website + Good,Transmission Complete Auto Repair,"9623 Grannis St, Houston, TX 77075",Houston,Texas,(832) 668-5764,,3.4,24,Auto repair shop,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 6 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Transmission%20Complete%20Auto%20Repair&query_place_id=ChIJj7vufnWXQIYR_rMPz-Y2G8Q,Greater Hobby Area,no,auto repair shop,auto_repair,2026-03-11T16:23:05.080Z,ChIJj7vufnWXQIYR_rMPz-Y2G8Q
